lyric_id,title,title_sinhala,title_english,artist,music,melody,lyrics_author,image_url,video_url,youtube_video_id,lyrics
1574,ගිගිරි ගීත රාවේ - වික්ටර් රත්නායක  |  Gigiri geetha rawe - Victor Rathnayaka,ගිගිරි ගීත රාවේ - වික්ටර් රත්නායක,Gigiri geetha rawe - Victor Rathnayaka,වික්ටර් රත්නායක,ඩී.ආර්. පීරිස්,,සුනිල් ආරියරත්න,https://1.bp.blogspot.com/-YtK5lF0MeqI/XRsQicTmImI/AAAAAAABxGk/yNW0iIILOWU1jI_K8VypvZm3h1F59zsmwCLcBGAs/s1600/victor%2Brathnayaka.jpg,,,"\n
ගිගිරි ගීත රාවේ\n
මලවී හී සරේ //\n
සබඳ අද කිම දෝ\n
බමන ලෝකෙට \n
කෑ ගසා කීවේ //\n
\n
උමතු දෑස රෑ තුන් යාමේ\n
ලගින මේ නුරා අම්බලමේ //\n
හදේ සෝක පීඩා වියැකේ\n
හැංගෙන්න මායා සිහිනයේ\n
\n
ගිගිරි ගීත රාවේ //\n
\n
තරිදු තාම නාඹර වයසේ\n
රඟනු රංඟ රන් රඟ මඩලේ //\n
කුමුදු යාය මල්වර මොහොතේ\n
රොන්ගන්න පෙම් මල් වනපෙතේ\n
\n
ගිගිරි ගීත රාවේ //\n
\n
\n
"
1575,නවදැලි හේනක - සෝමතිලක ජයමහ  |  Nawadali henaka - Somathilaka Jayamaha,නවදැලි හේනක - සෝමතිලක ජයමහ,Nawadali henaka - Somathilaka Jayamaha,සෝමතිලක ජයමහ,සෝමතිලක ජයමහ,,සෝමතිලක ජයමහ,https://1.bp.blogspot.com/-2WAwKid5tVk/XUTttu5rSRI/AAAAAAAByfs/E6E4K_GpK_0wK4evEHEkUVfhCvFLHf5RACLcBGAs/s1600/somathilaka%2Bjayamaha%2B1.jpg,,,"\n
\n
නවදැලි හේනක පෑව වැදිරි රුව\n
ලෙස උවමින් දෙනුවන් රවටා...\n
මා පෙම් කල ජනපද කල්‍යාණිට \n
හිමියනි මට කල නොහැක නිගා...//\n
\n
‍සුරඟන රූසිරු දුටිමි හැදින්නෙමි\n
සිත්ලෙස දෙනුවන් බවුන් නුරා...//\n
මා හදුනන මගෙ හදගන් කලණිය\n
මට නුදුරුයි සුරඟනට වඩා \n
\n
නවදැලි හේනක...//\n
\n
මා සිත සුවපත් කරලනු නොහැකිය\n
සෝ ලතැවුල් දෙයි රැයද දිවා...//\n
නෙත දුටු සුරගන රූසිරු කුමටද\n
හද දුටු ජනපද කලණ නිසා...\n
\n
නවදැලි හේනක...//\n
\n
\n
"
1576,යාළු බාල සඳේ - සෝමතිලක ජයමහ  |  Yalu bala sande - Somathilaka Jayamaha,යාළු බාල සඳේ - සෝමතිලක ජයමහ,Yalu bala sande - Somathilaka Jayamaha,සොමතිලක ජයමහ,සොමතිලක ජයමහ,,සුනිල් ආරියරත්න,https://1.bp.blogspot.com/-2WAwKid5tVk/XUTttu5rSRI/AAAAAAAByfs/E6E4K_GpK_0wK4evEHEkUVfhCvFLHf5RACLcBGAs/s1600/somathilaka%2Bjayamaha%2B1.jpg,,,"\n
\n
යාළු බාල සඳේ කඳු මුදුනේ මොකද කරන්නේ\n
මා දෙසම නොවෙද නෙත් නොසලා බලා සිටින්නේ\n
ඈ සිටින තැනක මටත් හොරා මා ගෙන යන්නේ\n
ඇගෙ නළල් තලේ අහස් වලා එළියෙ අඳින්නේ\n
යාළු බාල සඳේ...\n
\n
දුරක වෙසෙන මගෙ තනිකම\n
පොළවෙ සිටින අයටත් නෑ පෙනුනේ යාළු\n
විරහ තාපයේ වැඩිකම\n
හිත් පිත් ඇති අයටත් නෑ පෙනුනේ යාළු\n
\n
යාළු බාල සඳේ..\n
\n
ඈ දැකුමට නලියන සිත\n
ඔබෙ නළලේ හැඩරුව දැක සැනසෙයි යාළු\n
ඇගේ රුවින් බිඳුවක් ගෙන\n
හෙටත් ඈත කඳු මුදුනේ හිනැහෙන් යාළු\n
\n
යාළු බාල සඳේ..\n
\n
"
1577,ආලය වන් මනරම් - නන්දා මාලිනී   |  Aalaya wan - Nanda Malini - sinhala lyrics,ආලය වන් මනරම් - නන්දා මාලිනී,Aalaya wan - Nanda Malini - sinhala lyrics,විශාරද නන්දා මාලිනී,ඔස්ටින් මුණසිංහ,,මහාචාර්ය සුනිල් ආරියරත්න,https://1.bp.blogspot.com/-ZiF_N0Weyt8/XRzg_okZq0I/AAAAAAABxKk/CFUn_VE4Rso-YNnoJp9OA-oCr8WBhx8WwCLcBGAs/s1600/nanda%2Bmalini.jpg,,,"\n
සිතුමිණ කොඳ විස්කම්\n
හදවත් වී සමහම් නිගැයුම් කර\n
සිඳ බිඳලයි බව ගිම්..//\n
\n
පැණසර මහා බෝසතුන්\n
විරතට පැමිණ නොමින්\n
පබවත වෙත බැඳෙමින්\n
පුදදුන් උණු කඳුලින්\n
ආලය නම් මනුදම් අදහම් නිති\n
එතැනය සබය සුදම්\n
\n
ආලය වන්...\n
\n
සහලඟුරෙන් දැවෙමින්\n
පවසට පැන් දෙනුවෙන්\n
උරය පලා සතොසින්\n
පුද දුන් සිය රුහිරෙන්\n
ආලය නම් මනුදම් සුරකිම් නිති\n
එතැනය සුර ලොව නම්\n
\n
ආලය වන්...\n
\n
"
1578,තරු අරුන්දතී - ඩබ්ලිව්. ඩී. අමරදේව  |  Tharu arundathi - WD Amaradewa - sinhala lyrics,තරු අරුන්දතී - ඩබ්ලිව්. ඩී. අමරදේව,Tharu arundathi - WD Amaradewa - sinhala lyrics,ඩබ්ලිව්. ඩී. අමරදේව,ස්ටැන්ලි පීරිස්,,ආචාර්ය අජන්තා රණසිංහ,https://4.bp.blogspot.com/-xZtFAzl0fog/UA7wxR9BrvI/AAAAAAAACD0/NAdkZE1eC5w/s1600/amaradewa.jpg,https://www.youtube.com/embed/Rs3pgHi_uCo,Rs3pgHi_uCo,"\n
තරු අරුන්දතී නෙතු පහන් නිවා\n
දුර නිසොල්මනේ හිඳිනා\n
මඟ වනස්පති ලිය ලදල්ලකින්\n
පිණි පොදක් සෙමෙන් සලනා\n
\n
ඔබ සැමරුම් රැඳි කවුළුව මානේ\n
කඳුලක පැල්ලම් ඉරි ඇඳුනා\n
අළුත් මලින් පිරි වනෝද්‍යානේ\n
සැඳෑ ‍බොල් හුළ‍ඟේ\n
මට තනියක් දැනුණා\n
\n
තරු අරුන්දතී නෙතු පහන් නිවා\n
දුර නිසොල්මනේ හිඳිනා\n
ඔබ කවුළු පියන් හැර පාන්දරින්\n
කොහි ගියේද මට සිතුණා\n
\n
වැලපෙන මා හද කැටපත් පවුරේ\n
හංස ගීතය ලියැවෙන දා\n
පළමු අරුණු රන් රේඛාවක් සේ\n
ප්‍රාර්ථනා සුව‍ඳේ ඔබ එතැයි සිතුණා\n
\n
පිපි මලින් මලේ රොන් සුනු විසිරී\n
හද දිදී සුසුම් රඟනා\n
ඔබ කවුළු පියන් හැර පාන්දරින්\n
කොයි ගියේද මට සිතුණා\n
\n
කොයි ගියේද මට සිතුණා//\n
\n
\n
"
1579,"බිරිඳ මගේ ඔබ - නන්දා මාලිනී, ගුණදාස කපුගේ   |  Birinda mage oba - Nanda Malini, Gunadasa Kapuge - sinhala lyrics","බිරිඳ මගේ ඔබ - නන්දා මාලිනී, ගුණදාස කපුගේ","Birinda mage oba - Nanda Malini, Gunadasa Kapuge - sinhala lyrics",නන්දා මාලිනී,ගුණදාස කපුගේ,,මහාචාර්ය සුනිල් ආරියරත්න,https://1.bp.blogspot.com/-Mte0v2N2KKE/XRzidW_Iw8I/AAAAAAABxKw/LZmuaXeivvc-MM8QcaF9XPXXUKAxu0QkgCLcBGAs/s1600/nanda%2Bmalini%2B2.jpg,,,"\n
\n
බිරිඳ මගේ ඔබ \n
නැ මා ඔබ‍ගේ බිරිඳ නොවේ\n
දෑගිලි හුයකින් බැඳි පමණින් මා ඔබගේ \n
බිරිඳ ‍නොවේ.. ඔබගේ බිරිඳ නොවේ\n
\n
ඔබ පෙම් කල අය ඔබට ලැබී නැත\n
මා පෙම් කල අය මටද ලැබී නැත...//\n
මාව් පිය නෑ සිය ආසිරි ගී මැද \n
දෑගිලි පමණක් එකට බැඳී ඇත\n
දෑගිලි පමණක් එකට බැඳී ඇත\n
\n
බිරිඳ මගේ ඔබ..//\n
\n
සිරුරින් එකතැන හදවත් දෙතැනක \n
දෙදෙනෙකු වෙමු අපි එකම වහලයට..//\n
ඔබෙත් මගෙත් හද ගැහෙනා රාවය\n
අපට මියෙන තුරු හැදිනිය හැකිවෙද..\n
අපට මියෙන තුරු හැදිනිය හැකිවෙද..\n
\n
බිරිඳ මගේ ඔබ..//\n
\n
\n
"
1580,යදමින් බැඳ විලංගුලා - නන්දා මාලිනී   |  Yadamin benda Wilangu laa - Nanda Malini - sinhala lyrics,යදමින් බැඳ විලංගුලා - නන්දා මාලිනී,Yadamin benda Wilangu laa - Nanda Malini - sinhala lyrics,විශාරද නන්දා මාලිනී,සරත් දසනායක,න්,මහාචාර්ය සුනිල් ආරියරත්න,https://1.bp.blogspot.com/-Mte0v2N2KKE/XRzidW_Iw8I/AAAAAAABxKw/LZmuaXeivvc-MM8QcaF9XPXXUKAxu0QkgCLcBGAs/s1600/nanda%2Bmalini%2B2.jpg,,,"\n
යදමින් බැඳ විලංගු ලා - මගේ පුතා රැගෙන යන්න \n
ඉදිකටු ඇන ඇඟිලි තලා - දෙතිස්වදය පමුනුවන්න\n
අළුත් ලොවක් ගැන සිතීම - දඩුවම් දෙන වරද නම්\n
කුමට ‍එරට අධිකරනය - නීතිය හා විනිසුරන්\n
\n
කකා බිබී නටන අතර - නරුම යහළු යෙළියන්\n
පන්දු කෙලින අතර ඉහල - පාසල් වල අමනයන්\n
රටගිනි ගෙන ඇති වග දුටු -  මගේ එකම පුතනුවන්\n
එගිනි නිවන මඟ සෙවීම - වරදක් දැයි මට කියන්\n
\n
යදමින් බැද විලංගු ලා...//\n
\n
ගිනිගන්නා රටක කෙලින - මී හරකුන් වැනි පුතුන්\n
කුමටද මට මහ විරුවෙකි - සිරගෙයි මල මගෙ පුතුන්\n
කෝටිගණන් බිහිවේවා - මගෙ පුතු වැනි තව පුතුන්\n
‍කිරි මව්ලස මම ඉන්නම් - එවන් පුතුන් ලඟ උතුම්\n
\n
යදමින් බැද විලංගු ලා...//\n
\n
"
1581,රුවල් ඉරී ගිය - නන්දා මාලිනී   |  Ruwal iree giya nawkawe - Nanda Malini - sinhala lyrics,රුවල් ඉරී ගිය - නන්දා මාලිනී,Ruwal iree giya nawkawe - Nanda Malini - sinhala lyrics,විශාරද නන්දා මාලිනී,රෝහණ වීරසිංහ,,මහාචාර්ය සුනිල් ආරියරත්න,https://1.bp.blogspot.com/-Mte0v2N2KKE/XRzidW_Iw8I/AAAAAAABxKw/LZmuaXeivvc-MM8QcaF9XPXXUKAxu0QkgCLcBGAs/s1600/nanda%2Bmalini%2B2.jpg,,,"\n
\n
රුවල් ඉරී ගිය නෞකාවේ..නියමුවානෙනි...\n
නොගිලී දළ රළ පෙල අතරේ\n
මාහා යා නොහැකිය ගොඩබිමකට\n
රුවල් ඉරී ගිය නෞකාවේ...\n
\n
දෝතට එක්කල වැහිදිය පොවමින්\n
පවසට ඉරුනු රුවල් රෙදි දවටා තබමින්\n
උණුසුම මා රැකගත් ඔබ රැකගත යුතුවේ අදදින\n
දියඹේ නවතිමි යනු මැන පෙරමඟ තනිවම\n
රුවල් ඉරී ගිය නෞකාවේ...\n
\n
සුන්බුන් නැව් බඳ දියබත් වී යයි\n
හෙමිහිට අත්හල මැන දැන් මෙතුවක් මට බැදි\n
සෙනෙහස දෑස පියාගෙන මා බිලි දී ‍දිය ගැඹරට\n
ගැලවී යනුමැන මේ විපතින් හිත දැඩිකොට\n
\n
රුවල් ඉරී ගිය...//\n
\n
"
1582,මා සඳට කැමති බව - නන්දා මාලිනී  |  Ma sandata kamathi bawa - Nanda Malini - sinhala lyrics,මා සඳට කැමති බව - නන්දා මාලිනී,Ma sandata kamathi bawa - Nanda Malini - sinhala lyrics,නන්දා මාලිනී,රෝහණ වීරසිංහ,,සුනිල් ආරියරත්න,,https://www.youtube.com/embed/CJHBUrutChM,CJHBUrutChM,"\n
\n
මා සඳට කැමති බව දැනගෙන \n
ඔබ සඳ අයින් කලා අහසින්\n
මා මලට කැමති බව දැනගෙන \n
ඔබ මල අයින් කලා නටුවෙන්\n
\n
නොයිදුල් තොල්පෙති අතරෙන්\n
උදුරාගෙන සිනාව\n
හදවත නැති මිනිසා ඔබ ‍\n
නෙත කඳුළැලි ගෙනාව\n
\n
මා සඳට කැමති බව...//\n
\n
එක්ටැම් ගෙයි සිරගත කර\n
සමනළියක අනාත\n
ජීවිතයම ඔබ අරගෙන\n
ඇති දුන් වේදනාව\n
\n
මා සඳට කැමති බව...//\n
\n
\n
"
1583,"දෑසම රිද්දන - රූකාන්ත ගුණතිලක, නෙලූ අධිකාරි  |  Daesama riddana - Rookantha Gunathilaka, Nelu Adhikari","දෑසම රිද්දන - රූකාන්ත ගුණතිලක, නෙලූ අධිකාරි","Daesama riddana - Rookantha Gunathilaka, Nelu Adhikari",,රූකාන්ත ගුණතිලක,සහ සංගීතය  රූකාන්ත ගුණතිලක,අජන්තා රණසිංහ,https://1.bp.blogspot.com/-pxNAkKU-hgg/XSit-16bkpI/AAAAAAABxec/o9GUX4JbU0YN8dYer0k6T8P1W8naVNwGwCLcBGAs/s1600/rookantha%2Bgoonathilka%2B1.jpg,,,"\n
\n
දෑසම රිද්දන හසගන තාලෙට \n
පාද නගාගෙන කවුද හැබෑටම \n
මේ යන රන් ළන්ඳා...\n
කිව්වානාහන මේ මගෙ දෑසම\n
ඇසිපිය නොහෙළනවා...\n
\n
මේ හැටි ලස්සන රූ වරුනාවට\n
ඉබේම නැවතුනු හිටි පාදෙම\n
ඔය කී රූ වරුණා...\n
මා ගැන නම් මේ අහන්න ආසයි\n
ආයෙම මයෙ වරුණා...\n
\n
මල් පෙති වාගේ පාද රිදෙද්දෝ\n
බොරළු ප‍යේ ඇනිලා\n
මා‍ ගැන මන්දෝ මේ අනුකම්පා\n
හිතට දුකක් දැනිලා...\n
ආලේ කුසුමෙන් මා හිත පිපිලා\n
සුවඳ හදේ රැඳිලා...\n
\n
පේර නාරං බෝවිටියා දං \n
අපට කඩා දෙයිදෝ\n
බුරුතු පිටින් මේ වාරේ අවාරේ\n
නෙලාන ඉන්නම් දෝ...\n
මේ ගුරු පා‍රේ මේ නෙතු ආයේ\n
හෙටත් සිනා සෙයිදෝ...\n
\n
//ගී පද : අජන්තා රණසිංහ\n
//තනුව සහ සංගීතය : රූකාන්ත ගුණතිලක"
1584,සිතින් අදිනවා - චන්දන ලියනආරච්චි  |  Sithin adinawa - Chandana Liyanarachchi - sinhala lyrics,සිතින් අදිනවා - චන්දන ලියනආරච්චි,Sithin adinawa - Chandana Liyanarachchi - sinhala lyrics,චන්දන ලියනආරච්චි,විමල්ක මුහන්දිරම්,,රොෂාන් ප්‍රනාන්දු,https://4.bp.blogspot.com/-SmJnNAJHXcQ/UB1z2oEqcFI/AAAAAAAACJM/CblJFimM9ko/s1600/chandana+liyanarachchi.jpg,https://www.youtube.com/embed/AJztcEmdGas,AJztcEmdGas,"\n
\n
සිතින් අදිනවා ආපසු යන්න නොදී\n
ඇස් දෙකෙන් අදිනවා වාගේ අහිංසකී\n
යන්නම ඕනෑ වී නම් මගෙන් මිදී\n
කෙටි පණිවිඩ ඇයි එව්වේ අළුත් වෙවී..//\n
\n
දුරක් දුකක් අමුනාගෙන එක නූලේ\n
ගෙනා දුරක් ඇති ඒකයි දුක් වෙන්නේ...//\n
පෙමින් තෙත්ව හිත මොකටද අවුලන්නේ\n
හිතක් මවත් මට නුඹ විතරයි වාගේ\n
\n
සිතින් අදිනවා...//\n
\n
හදාගන්න හිත කිරිල්ලියක් අළුතින්\n
හොයාගන්න තුරු ඉන්නව අද රහසින්...//\n
තරු සිදුනත් නැහැ අහසට සද ඇවිදින්\n
මගෙ හිත ආයේ කොතැනද අළුත් ඉඩක්\n
\n
සිතින් අදිනවා...//\n
\n
"
1585,ඈතින් ඈතට - චාමර වීරසිංහ  |  aethin aethata - Chamara Weerasinghe - sinhala lyrics,ඈතින් ඈතට - චාමර වීරසිංහ,aethin aethata - Chamara Weerasinghe - sinhala lyrics,චාමර වීරසිංහ,,ප්‍රියන්ත නාවලගේ,,https://1.bp.blogspot.com/-rWkuDKeB7eE/XUaMPwhYllI/AAAAAAABylU/NeZCLmtAi4IaH7vn7gSrmzP_oQ6cj-OyACLcBGAs/s1600/chamara%2Bweerasinghe%2B1%2B-%2Bgee%2Bpadura.jpg,https://www.youtube.com/embed/eaW6CVh3W9g,eaW6CVh3W9g,"\n

\n
\n
\n
ඈතින් ඈතට ඈතින් ඈතට\n
ඈතින් ඈතට ගියා...\n
මා ලඟ තිවු සිත අරන් ගියා\n
සුවඳ වත් මා ලග‍ නොතියා\n
අමතක කරලන්නම් කියා ගියා..\n
අමතක කරලන්නම් කියා ගියා..\n
\n
ඔය ඇස් අමතක වෙන්න නම් \n
මගේ ඇස් පිය වෙන්න වෙයි...//\n
\n
සීතල වැහි බිංදු සේම කදුළු\n
කඩා හැලෙනවා නිමක් නොවේ\n
පොළව ඉහිලුවත් ඒ වැහි බිංදු\n
කදුළු ගලන්නට ඉඩ මදිලු\n
\n
ඔය ඇස් අමතක වෙන්න නම් \n
මගේ ඇස් පිය වෙන්න වෙයි...//\n
\n
ජීවිතයේ මඟ ම‍ට හරි නුහුරු\n
ඉර බටු තරුවයි මග පෑදූ\n
ඈතක ගිය තරුවක මා දැවටි\n
පැතුම් පතාවී මග තනිවී\n
\n
ඔය ඇස් අමතක වෙන්න නම් \n
මගේ ඇස් පිය වෙන්න වෙයි...//\n
\n
\n
\n
"
1586,"සිනා පිපෙනා මේ - සමිතා මුදුන්කොටුව, ලක්ෂ්මන් විජේසේකර | Sina Pipena Me - Samitha & Lakshman","සිනා පිපෙනා මේ - සමිතා මුදුන්කොටුව, ලක්ෂ්මන් විජේසේකර",Sina Pipena Me - Samitha & Lakshman,සමිතා මුදුන්කොටුව සමඟින් ලක්ෂ්මන් විජේසේකර,ලක්ෂ්මන් විජේසේකර,,කුමාරදාස සපුතන්ත්‍රි,,,,"\n
නෙලා දෝතින් මලක් සේ... සිනා සී..\n
ම‍ගේ ලොව වෙත ඔබයි ගෙන ආවේ\n
සිනා සී... ඔබයි ගෙන ආවේ..\n
වසන්තය මලක් සේ...\n
\n
නිබඳ සුවඳයි ඔබ නිසා මට\n
ගම මැදින් හමනා පවන සිහිලැල්\n
ගම් දොරින් පිටමං නොවේවා\n
නැවුම් සුහුඹුල් යෞවනේ හස‍රැල්\n
\n
සිනා පිපෙනා...\n
\n
නිසල සිතුවිලි සසල තුරුලිය\n
අතර තනිවෙමි ඔබ නිසා සතුටින්\n
අහස සමුදුර වැළඳ සැනසෙන\n
තැනක සගවමි හද සෙනේ සුසුමින්\n
\n
සිනා පිපෙනා...//\n
\n
"
1587,රුවක් ඇදෙනවා - කරුණාරත්න දිවුල්ගනේ  |  Ruwak adenawa - Karunarathna Divulgane - sinhala lyrics,රුවක් ඇදෙනවා - කරුණාරත්න දිවුල්ගනේ,Ruwak adenawa - Karunarathna Divulgane - sinhala lyrics,ගුණදාස කපුගේ සමඟින් කරුණාරත්න දිවුල්ගනේ,ගුණදාස කපුගේ,,මහින්ද දිසානායක,https://1.bp.blogspot.com/-OZVFTGanquo/XSIyQWz8YdI/AAAAAAABxUQ/vM7CsTuauyYfyXaDAo5u7UXnuf7ijfR2wCLcBGAs/s1600/karunarathna%2Bdivulgane.jpg,https://www.youtube.com/embed/oTxEAqeeaag,oTxEAqeeaag,"\n
<a href=""https://2.bp.blogspot.com/-YscaFYyxalM/UFDWZK3yZ4I/AAAAAAAAAVw/Hn4LkS-zFh00IGvjYAemwdLiCgzjJE63QCPcBGAYYCw/s1600/gunadasa%252Bkapuge.jpg"" imageanchor=""1""><img border=""0"" data-original-height=""242"" data-original-width=""210"" height=""200"" src=""https://2.bp.blogspot.com/-YscaFYyxalM/UFDWZK3yZ4I/AAAAAAAAAVw/Hn4LkS-zFh00IGvjYAemwdLiCgzjJE63QCPcBGAYYCw/s200/gunadasa%252Bkapuge.jpg"" width=""174""/></a>\n
\n

\n
රුවක් ඇදෙනවා කවුදෝ එනවා\n
මීවිත ඇතිරිය දෑස වසනවා\n
හද පොදි බැදි රුව දියකර පා කර\n
ඔබේ ලොවට මා..මොහොතින් එනවා...\n
\n
සොදුරු යොවුන්විය මල් මඟ මුල හිද\n
කිම තොල මීවිත පොඟවන්නේ...//\n
නුරා විරහ ගිනි නිවා දමන්නයි\n
සුරා වෙතින් මා දෙතොල තෙමන්නේ\n
\n
රුවක් ඇදෙනවා...//\n
\n
නැගුනු නුරා ගිනි මිනි පොද වැටිලා\n
හතර අතින් දළුලා එනවා...//\n
අවන්හලේ මීවිත තනිකරලා\n
වරෙන් මලේ පියවර නගලා..\n
\n
රුවක් ඇදෙනවා...//\n
\n
"
1588,සඳ හොරෙන් හොරෙන් - ඩබ්ලිව්. ඩී. අමරදේව  |  Sanda horen - WD Amaradewa - sinhala lyrics,සඳ හොරෙන් හොරෙන් - ඩබ්ලිව්. ඩී. අමරදේව,Sanda horen - WD Amaradewa - sinhala lyrics,ඩබ්ලිව්. ඩී. අමරදේව,ප්‍රේමසිරි කේමදාස,,කුලරත්න ආරියවංශ,https://4.bp.blogspot.com/-xZtFAzl0fog/UA7wxR9BrvI/AAAAAAAACD0/NAdkZE1eC5w/s1600/amaradewa.jpg,https://www.youtube.com/embed/hJm8cjoLRPc,hJm8cjoLRPc,"\n
සඳ හොරෙන් හොරෙන් හොරෙන් බලා\n
වලා රොදක සැගවිලා.. \n
අපේ මියුරු පෙම් කතා අසා සිටිනවා\n
අසා.. සිටිනවා...\n
\n
කදුළු බිදු ගලා සදේ තුරු ලතා පුරා \n
සියොලගම සැලී මගේ නොහිම් සීතලේ\n
ඔබේ නෙත යදී...ම්...ම්.....\n
මහත් වියරුවෙන්..\n
\n
සඳ‍ හොරෙන් හොරෙන්...//\n
\n
කියඹු වැල් ලිහී ඔබේ මාරුතේ සැලී\n
කොපුල් තල ගැටී මගේ සිතුම් සසලවයි\n
නිවාලන්න මා...ම්...ම්.....\n
ඔබේ සිසිලසින්...\n
\n
සඳ‍ හොරෙන් හොරෙන්...//\n
\n
\n
"
1589,මේ ගුරු පාරේ - ඩබ්ලිව්. ඩී. අමරදේව  |  Me Guru Pare - W.D.Amaradewa - sinhala lyrics,මේ ගුරු පාරේ - ඩබ්ලිව්. ඩී. අමරදේව,Me Guru Pare - W.D.Amaradewa - sinhala lyrics,ඩබ්ලිව්. ඩී. අමරදේව,මහාචාර්ය සනත් නන්දසිරි,,මහාචාර්ය සුනිල් ආරියරත්න,https://4.bp.blogspot.com/-xZtFAzl0fog/UA7wxR9BrvI/AAAAAAAACD0/NAdkZE1eC5w/s1600/amaradewa.jpg,https://www.youtube.com/embed/kJwCp8A6Dww,kJwCp8A6Dww,"\n
අපේ රහස් ඇත සැගවීලා\n
අපේ රහස් ඇත ලියැවීලා\n
\n
පටු මාවත් වල දූවිලි අතරේ\n
අපගේ ඉපැරණි පිය සටහන් ඇත...//\n
දොල මත දිදුලන පෙණ පිඩු අතරේ\n
අපේ කතාවේ කෙටි පටුනක් ඇත...\n
\n
මේ ගුරු පා‍රේ...//\n
\n
ඉර හද ඇසුවා ඇලදොල දුටුවා..\n
අතිනත් ගෙන අප දෙඩූ කතාබහ..//\n
එනමුදු එදවස් සඟවනු හැකිවේ\n
ඉරට හදට ඇල දොලට කතා බැහැ..\n
\n
මේ ගුරු පා‍රේ...//\n
\n
"
1590,බිංදු බිංදු රන් - ඩබ්ලිව්. ඩී. අමරදේව  |  Bindu bindu ran - WD Amaradewa - sinhala lyrics,බිංදු බිංදු රන් - ඩබ්ලිව්. ඩී. අමරදේව,Bindu bindu ran - WD Amaradewa - sinhala lyrics,ඩබ්ලිව් ඩී අමරදේව,ඩබ්ලිව් ඩී අමරදේව,,මඩවල එස්. රත්නායක,,,,"\n
බිංදු බිංදු රන් ගෝමර මාලා\n
බන්දා ගෙල වට ඔමරි ලතාවට\n
කන්දෙන් පාවී...// ලංදට බසිනා\n
රන්වන් රන්වන් මගෙ රන් කිකිළි\n
රන් වන් රන් වන් රන් කිකිළි...//\n
\n
හුරු නැති මලක ගොස් උගුලක වැටෙනු එපා\n
කළුවර ගලද්දී තනි මග ඇදෙනු එපා\n
සිරිකත මැවූ සිරි දෙනයන මකනු එපා\n
පිරිවර සොයා මා තනිකර යන්න එපා.....\n
\n
කුණ්ඩ සමන් පෙති සුවඳ හළාලා\n
රන් හිරුරැස් කෙදි දෙරණ සිඹින විට\n
මන්දැයි තවමත්..// ලංදට නාවේ\n
රන්වන් රන්වන් මගෙ රන් කිකිළි\n
රන් වන් රන් වන් රන් කිකිළි...//\n
\n
"
1591,මට සිහිනයක් වගෙයි - ෂර්ලි වෛජයන්ත | Mata Sihinayak Wagei - Shirley Waijayantha - sinhala lyrics,මට සිහිනයක් වගෙයි - ෂර්ලි වෛජයන්ත,Mata Sihinayak Wagei - Shirley Waijayantha - sinhala lyrics,/ සංගීතය  ෂර්ලි වෛජයන්ත, ෂර්ලි වෛජයන්ත,,,https://1.bp.blogspot.com/-ESWMFlm_VxI/UGXtA3CXu0I/AAAAAAAACTA/vSfi7Re4jUY/s1600/shirly+waijayantha.jpg,,,"\n
මට සිහිනයක් වගෙයි\n
ඒ ‍ඔබගෙ ආදරේ\n
ඔබ දන්නවාද ඔබට මගේ\n
තියෙන ආදරේ...//\n
\n
හමුවන්න ආයේ නම්\n
හැකිවන්නෙ නෑ ඉතින්...//\n
අපි දෙන්න උන්නෙ \n
අපි දෙන්නට හරිම ආදරෙන්\n
\n
මට සිහිනයක් වගෙයි...//\n
\n
අපි අපෙන් වෙන්වෙලා\n
නෙත කදුළු සල සලා...//\n
ඒ නෙතඟ කදුළු සතුටු විදිමු\n
දිනෙක එක්වෙලා...\n
\n
මට සිහිනයක් වගෙයි...//\n
\n
\n
"
1592,මං බොලඳ වියේ - ෂර්ලි වෛජයන්ත | Man Bolada Viye - Shirley Wijayantha - sinhala lyrics,මං බොලඳ වියේ - ෂර්ලි වෛජයන්ත,Man Bolada Viye - Shirley Wijayantha - sinhala lyrics,", සංගීතය, ගී පද  ෂර්ලි වෛජයන්ත",", ගී පද  ෂර්ලි වෛජයන්ත",,ෂර්ලි වෛජයන්ත,https://1.bp.blogspot.com/-ESWMFlm_VxI/UGXtA3CXu0I/AAAAAAAACTA/vSfi7Re4jUY/s1600/shirly+waijayantha.jpg,,,"\n
\n
මං බොලද වියේ බැදි ආදරේ\n
ඔබ හා ආදරෙන්...\n
කදුලැල් හසරැල් සතුටින් ලැබුවෙම්\n
ඔබ හා ආදරෙන්...\n
\n
ඈත රටක සිට අමතමි සොදුරු සැදෑවේ\n
තනිය මකාගන්නයි ගී පදවැල් ලීවේ\n
සිතක පැතුම් හද පුරවා සීත සමීරේ\n
මා‍ සිතුමන් හසුවේවී මදනල අතරේ... \n
\n
අතිනත ගෙන බැදි සෙනෙහස ඇත මා මතකේ\n
සුරංඟනා සිතිවිල්ලක තනිවී මෙලෙසේ\n
සිතක පැතුම් හද පුරවා සීත සමීරේ\n
මතු දිනයක හමුවෙමු අපි මා ප්‍රිය සොඳුරේ...\n
\n
මං බොලද වියේ...//\n
\n
\n
"
